p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.4982868106409237e-6	-0.29665143788550685	0.069	0.379	0.04982583215142258	6	RALA
2.174373650600783e-6	-0.2966784073346091	0	0.11	0.043365708087582014	2	GIP
7.828619701984254e-5	-0.2969004284050455	0.028	0.237	1	6	TFDP2
3.9958397488425054e-4	-0.2969047974495773	0.208	0.519	1	6	EIF3G
4.8291034469260496e-11	-0.2969071326146089	0.054	0.301	9.631163914549314e-7	2	GMPS
4.582373310922069e-4	-0.2970340259635931	0.5	0.837	1	6	ATP5PF
0.0013931554918403222	-0.29704538489777393	0	0.126	1	6	SYNGR1
3.1439272077003325e-12	-0.29723109097239897	0.172	0.541	6.270248423037544e-8	2	SF3B4
2.0516399819589474e-4	-0.29723584933663005	0.047	0.121	1	1	MYO9B
1.0303079211751989e-4	-0.29735397372530825	0.014	0.205	1	6	RRP15
1.5329723355025413e-4	-0.29736433378881233	0.014	0.197	1	6	GBE1
3.5793032532097747e-4	-0.29740189787716487	0.208	0.507	1	6	RAB32
0.008582541672125157	-0.297481932396114	0.869	0.739	1	3	LRRC75A-AS1
0.005704245260656269	-0.2975284721255479	0.42	0.489	1	1	PSMD6
3.225669402563975e-5	-0.2975486371279082	0.028	0.253	0.6433275056473592	6	PFKP
6.788023861918956e-7	-0.2975520972057655	0.016	0.149	0.013538034790211165	2	HIST1H1A
2.1504008730039937e-8	-0.29768122793876384	0.022	0.187	4.288759501119165e-4	2	EFNA1
2.7634997037303216e-5	-0.29779149481986666	0.172	0.305	0.5511523809119754	1	ANAPC15
5.817951404093407e-9	-0.2978262676963149	0.027	0.209	1.1603322280323892e-4	2	ZNF880
1.4933626238237525e-10	-0.2978585004133374	0.247	0.643	2.978362416954092e-6	2	POLR2G
4.92248848908538e-4	-0.29796133009590076	0	0.147	1	6	SPAG16
4.906390776846815e-6	-0.2980222340656923	0.056	0.341	0.09785305765343288	6	SNHG9
5.4482645406923046e-5	-0.2980818321460258	0.014	0.217	1	6	AP001453.2
1.3398648055681944e-11	-0.29840545802079244	0.075	0.347	2.672226368225207e-7	2	TPGS2
8.310646182600954e-12	-0.298431500020601	0.022	0.254	1.657475274657934e-7	2	BPNT1
2.509244039086348e-4	-0.29847764639656066	0.014	0.188	1	6	ABCF2-2
6.538090547541811e-6	-0.2984873799770196	0.097	0.414	0.1303956778801739	6	TMX2
3.300879751516913e-9	-0.2984993920922263	0.043	0.238	6.58327457642533e-5	2	CCDC127
5.499691665041515e-4	-0.29851329680827987	0	0.145	1	6	LINC01184
1.044092067867319e-6	-0.2985488999045938	0.115	0.255	0.02082337220154581	1	NEU1
4.836372630846526e-7	-0.2986497755726889	0.935	0.8	0.00964566157496031	1	ATP5MF
0.0021250341728430897	-0.2987901427244463	0.026	0.119	1	4	SMG1
0.0014227945918998963	-0.2988440720315411	0.112	0.198	1	1	NKTR
0.0014484561054357507	-0.2989530902323001	0.389	0.745	1	6	PDIA3
1.8075266154634146e-6	-0.29900992844266683	0.181	0.587	0.03604931081880234	6	COX20
5.447200321701757e-9	-0.29904734760710694	0.027	0.213	1.0863896321601984e-4	2	DST
1.9476499934326516e-9	-0.2990760246490725	0.027	0.218	3.8843931469020805e-5	2	PMS2P1
0.005285951674931611	-0.2991099635361194	0.453	0.503	1	1	DNAJC19
0.003405969678376794	-0.2991899225053629	0.069	0.171	1	4	TSKU
3.919007905915981e-4	-0.2991899358479432	0.322	0.429	1	1	AIMP1
1.5326482723774962e-8	-0.29924500308446467	0.016	0.183	3.0567137144296784e-4	2	GFPT2
2.3439389808123593e-4	-0.29927736351664747	0.028	0.215	1	6	ACOT8
2.6994311939295357e-9	-0.2993406425719854	0.027	0.217	5.383745573173066e-5	2	PHF6
0.008672082931156616	-0.2993669674588375	0.095	0.189	1	4	DST
6.910079743246734e-9	-0.29937196962783463	0.038	0.227	1.3781463039931285e-4	2	EPS8
0.00405162601899935	-0.2994293283806265	0.388	0.481	1	1	SRRM1
1.337788738401551e-4	-0.29968112388295376	0.042	0.252	1	6	CBX1
4.656431034095889e-4	-0.29985443569787024	0	0.148	1	6	KNSTRN
2.8131302190426366e-4	-0.29992577843386703	0	0.158	1	6	FADS3
0.0010577318476872077	-0.29997966919262986	0.014	0.159	1	6	CCDC91
0.0019139012820919186	-0.3000084598091172	0.038	0.173	1	5	CDCA3
1.9266676389685292e-4	-0.3001323631984065	0.222	0.562	1	6	THOC7
8.870322681799227e-10	-0.3002582466825956	0.032	0.238	1.7690971556580377e-5	2	EIF2B3
1.3967938878103085e-10	-0.30033153072034197	0.059	0.301	2.7857657298488792e-6	2	ZDHHC24
2.2358159380204116e-4	-0.3003365221007728	0.014	0.19	1	6	OPA1
3.148876622689243e-4	-0.3004416551961002	0.014	0.183	1	6	ZNF121
1.169636555500819e-11	-0.30049756477322087	0.102	0.409	2.3327231462908335e-7	2	PHF14
6.627341339375776e-9	-0.30057004710849405	0.022	0.199	1.3217569567251048e-4	2	SLC25A26
8.8749313773044e-8	-0.3005784319222349	0.005	0.147	0.0017700163138895896	2	FKBP10
2.0957878972311668e-9	-0.3006401780407795	0.011	0.188	4.179839382237839e-5	2	HYLS1
0.007421794173316308	-0.300648874337639	0.069	0.16	1	4	UBAP1
3.7252658426223335e-4	-0.30068288290043876	0	0.152	1	6	SNX7
0.0017676680249646458	-0.3007039700836614	0.013	0.135	1	5	HIST1H1D
9.021281351595284e-4	-0.30071174933673195	0	0.135	1	6	EPHA2
6.9167262142726234e-12	-0.30071635611323383	0.048	0.307	1.379471876174532e-7	2	MTHFD2L
1.2671090859791833e-9	-0.30072869936230145	0.032	0.232	2.527122361076883e-5	2	TCEA2
6.59600123232715e-5	-0.3007479534734898	0.042	0.266	1	6	C8orf33
4.552336174270027e-8	-0.3007924112532413	0.172	0.354	9.079179265964141e-4	1	TIMM21
5.4482645406923046e-5	-0.3008279250053491	0.014	0.217	1	6	WDR12
1.1720311215989727e-7	-0.30087553043599313	0.011	0.153	0.0023374988689169912	2	UNK
2.784252780762022e-4	-0.3009124281845126	0.972	0.968	1	6	RPL8
8.675823166901741e-4	-0.3009213278646481	0.104	0.186	1	1	QSOX1
2.9062362849279545e-8	-0.30096844919675386	0.027	0.198	5.796197646660312e-4	2	CDC6
0.001230729469575966	-0.30097231681288394	0.551	0.302	1	5	CARD16
0.006685988473248067	-0.3009869574064945	0.045	0.109	1	3	DAPK1
2.399422395413843e-4	-0.3009913937853539	0.26	0.39	1	1	SEC61A1
0.001551878555153042	-0.3010042192425929	0	0.124	1	6	C16orf45
1.2368501769644112e-8	-0.3010581638256086	0.021	0.133	2.4667739929378217e-4	1	IL27RA
4.3246740886276e-4	-0.30110969186360037	0.009	0.113	1	4	SNAP25
1.7708944803348683e-6	-0.3011661681330564	0.005	0.122	0.03531871951579861	2	ANGPTL4
7.529684171393749e-5	-0.30119295889501096	0.231	0.375	1	1	PLIN3
2.7599158293195456e-4	-0.301202500833183	0.042	0.237	1	6	UBE2E2
9.109059010378205e-12	-0.3012110012281142	0.134	0.466	1.8167107290298292e-7	2	SDHA
4.907396341445515e-9	-0.3012370747320935	0.027	0.211	9.787311263378936e-5	2	FASTK
5.6917234241514204e-5	-0.3012917233662731	0.028	0.243	1	6	RPP38
1.0044968596659681e-4	-0.301329903231036	0	0.178	1	6	CEP41
4.425947518211798e-8	-0.30136046302561226	0.022	0.183	8.82710973032161e-4	2	SLC16A1
0.004216755688230213	-0.301458650674443	0.571	0.57	1	1	METTL26
8.723227847658822e-17	-0.3018028932770661	0.006	0.195	1.7397605619370753e-12	1	GCAT
0.003277087677543096	-0.3019445972546322	0	0.109	1	6	SNAP25
7.328220581318034e-5	-0.3019503106023572	0.167	0.488	1	6	DAP3
6.858261281697829e-4	-0.30199421486495714	0	0.14	1	6	LMF2
0.005966360930766409	-0.3020430990843453	0.043	0.13	1	4	WIPF2
1.2056280767769888e-10	-0.3022048770613357	0.478	0.892	2.4045046363240264e-6	2	EGFR
1.0819750116106105e-11	-0.30221882525018745	0.048	0.303	2.1578909631562018e-7	2	PHYH
4.4873122732492875e-4	-0.30223772919659575	0.34	0.452	1	1	MRPL35
6.728142913364882e-10	-0.3022390286265147	0.016	0.208	1.341860822641492e-5	2	PMP22
4.988905408983308e-8	-0.3022585115334677	0.016	0.172	9.94987294767631e-4	2	FSTL1
2.5542423016916804e-4	-0.3022644959828908	0.014	0.188	1	6	STK25
2.621267084332605e-9	-0.3022866041175578	0.022	0.211	5.227855072992948e-5	2	EIF2B2
0.0012502984435681245	-0.30240680689940674	0	0.128	1	6	MYO1E
1.901912304855531e-10	-0.3024389747763272	0.065	0.235	3.793173900803871e-6	1	THOC5
2.658773517627266e-4	-0.30250424552657107	0	0.159	1	6	EFHC1
6.332930450633285e-9	-0.3025273049771098	0.016	0.192	1.2630396490743024e-4	2	NUDT6
3.5224092005123266e-4	-0.3025662699492705	0	0.154	1	6	AC008771.1
4.0428140500676605e-12	-0.3025734749981397	0.188	0.57	8.062988341454943e-8	2	XRCC6
3.1484098387813195e-4	-0.3025921983426069	0	0.156	1	6	TBC1D23
2.7179606968383265e-9	-0.30268667824458706	0.054	0.262	5.420700813774358e-5	2	FXN
4.028775183680686e-12	-0.3028037032632348	0.065	0.338	8.034989226332761e-8	2	ISCA1
0.0014996841981448764	-0.30285342262845205	0.319	0.654	1	6	CACYBP
6.858261281697829e-4	-0.30290667383310843	0	0.14	1	6	BAG3
6.142533292212615e-4	-0.30295832854022264	0	0.143	1	6	METTL6
2.141847922219946e-12	-0.302974827009161	0.091	0.395	4.27170149607546e-8	2	MRPS30
3.5224092005123266e-4	-0.3030212153304875	0	0.154	1	6	CSRP2
1.7608336659276071e-6	-0.30304872601470517	0.006	0.13	0.0351180666332602	3	EGFL7
2.5126622072058774e-4	-0.3030552799342924	0	0.16	1	6	UBE2D4
6.3708746833247156e-12	-0.3031046218808907	0.081	0.362	1.2706072468422814e-7	2	CCZ1
0.008461158321095438	-0.303116697343731	0.034	0.113	1	4	CYBRD1
1.6833170410916189e-12	-0.3031606539212983	0.102	0.419	3.357207506753125e-8	2	IKBIP
4.640006607808064e-9	-0.30328623715111747	0.022	0.206	9.254029178612402e-5	2	STAMBP
9.82542540627889e-11	-0.3033647515874372	0.033	0.181	1.9595828430282616e-6	1	NF2
0.001551878728573967	-0.30344866174184343	0	0.124	1	6	RNF34
1.0720426224277483e-4	-0.3035306237343566	0.083	0.33	1	6	ZNF281
3.817847331938969e-13	-0.30363552602386923	0.124	0.461	7.61431471881908e-9	2	GDI1
1.2353551025481125e-8	-0.30381696228047195	0.005	0.165	2.4637922165219553e-4	2	YARS2
1.1383088037968639e-4	-0.30388982663368214	0.305	0.444	1	1	EIF2A
5.2830154513108275e-6	-0.3039701052826206	0.056	0.338	0.10536446016094314	6	LYRM4
5.277036771019624e-25	-0.3041614446622436	1	0.998	1.0524522136121538e-20	3	MT-CO1
4.680002232171232e-5	-0.304164423350401	0.028	0.247	0.9333796451842306	6	FKBP4
2.3459439729489472e-6	-0.3041743199766264	0.016	0.139	0.046787506596493805	2	NEDD4
4.0563939896163933e-11	-0.30421465360402766	0.043	0.277	8.090072172890934e-7	2	PELO
1.3412180497165453e-4	-0.30426045976318855	0	0.172	1	6	NR2F6
1.6697901680353503e-5	-0.3042650366577948	0.167	0.521	0.33302295111297026	6	SELENOS
0.001057460057232013	-0.30429455999218913	0.983	0.948	1	4	RPL18
5.201326895947869e-9	-0.3043563739441228	0.011	0.178	1.037352636127843e-4	2	ZWILCH
0.0016377201146756182	-0.30436670511135494	0	0.123	1	6	BICC1
5.992773525005144e-10	-0.30439636092555267	0.095	0.272	1.195198751827026e-5	1	VRK1
2.683564203184751e-8	-0.30439784042490886	0.011	0.17	5.352100446831667e-4	2	PFKFB3
4.3474545557467695e-5	-0.304441398100754	0.18	0.303	0.8670563365981357	1	GPATCH4
1.3601854977878156e-12	-0.3045910701635285	0.102	0.415	2.7127539567880195e-8	2	RARS
3.9525486425409144e-11	-0.30476056179778804	0.081	0.348	7.8829630126836e-7	2	CLIC4
0.003277087677543096	-0.3048031994085647	0	0.109	1	6	COL7A1
0.0010061207252568293	-0.3048473314927234	0	0.133	1	6	DLGAP1-AS1
0.0011843284560153265	-0.30486548557543464	0	0.129	1	6	ADGRG6
6.932059932825837e-10	-0.3049841739855513	0.043	0.258	1.382530033002785e-5	2	HSBP1L1
7.127561017378544e-9	-0.3050482528462579	0.984	0.986	1.4215207693059768e-4	2	RPS13
3.936809710343295e-4	-0.305092435484404	0.278	0.393	1	1	DTYMK
5.393872061591732e-11	-0.3050978688491436	0.081	0.351	1.075753843963855e-6	2	SKA2
2.9198435944916305e-12	-0.30512096258652444	0.075	0.368	5.823336064854108e-8	2	MPST
1.4840334096534357e-12	-0.30520909666200546	0.015	0.169	2.959756232212812e-8	1	MKI67
2.1261728642526276e-10	-0.30528315853541926	0.054	0.283	4.24043916046544e-6	2	GFM1
2.1051660696959896e-5	-0.3054696162255044	0.139	0.466	0.41985432094016817	6	DPM1
7.153352149852626e-15	-0.30550435155556	0.129	0.513	1.4266645527666075e-10	2	FAM177A1
2.503312512504267e-4	-0.30561822302827907	0.04	0.132	1	3	DHRS3
0.0012159952055572141	-0.3057183756561382	0.028	0.182	1	6	TGM2
0.003257713824281117	-0.3057191486786457	0.017	0.1	1	4	UBN1
4.090236478503245e-8	-0.3057248187656723	0.048	0.237	8.157567632726873e-4	2	HIST1H2AC
7.345576105182652e-6	-0.30572997989316664	0.014	0.253	0.1465001698417628	6	ACOT7
1.813424739246783e-8	-0.3058057572910402	0.392	0.811	3.616694299953784e-4	2	NDUFB1
1.4772410126134e-7	-0.30589016605647723	0.909	0.982	0.002946209475556165	2	RPL8
2.394498659483592e-16	-0.3059178753960574	0.012	0.203	4.775588126474076e-12	1	ZNF667-AS1
4.8092450565544055e-11	-0.30596906709376104	0.086	0.36	9.591558340792107e-7	2	SMIM19
8.114271464545168e-14	-0.3060215024033798	0.038	0.228	1.6183103008888883e-9	1	H2AFX
1.5663258170336416e-4	-0.30607129977628666	0.181	0.495	1	6	HPRT1
1.5162700502303956e-12	-0.3061237886829551	0.043	0.306	3.024048988179501e-8	2	NOB1
6.722456176442147e-4	-0.30628519440449686	0.026	0.173	1	5	FBXO5
9.093459283531849e-4	-0.3063574173474354	0.097	0.303	1	6	CAPG
7.067073238864993e-7	-0.30637754283882046	0.005	0.132	0.014094570867592342	2	EGFL7
1.4578407977240233e-7	-0.30648067087801456	0.839	0.974	0.0029075176869807922	2	RPL12
3.7252658426223335e-4	-0.3066560740383278	0	0.152	1	6	ICE2
0.005355628191687992	-0.30667217253879075	0.104	0.172	1	1	AKIRIN2
5.913956717443419e-5	-0.3066967373919275	0.065	0.156	1	1	ANKRD13A
6.325687417728665e-9	-0.3067193682547688	0.054	0.259	1.261595098591805e-4	2	OXCT1
8.828088707240435e-4	-0.30675733154254387	0.017	0.116	1	4	PPP1R14A
3.843231612439173e-14	-0.306828013852137	0.14	0.523	7.664941127848686e-10	2	SYAP1
8.541347517845007e-4	-0.30688359357471695	0	0.136	1	6	MFSD3
3.725265409293692e-4	-0.3069051135055456	0	0.152	1	6	KIF23
2.230014545553844e-13	-0.3069373522735511	0.172	0.56	4.447541009652586e-9	2	PPP2R1A
0.004922638369812774	-0.30699179254547004	0.026	0.108	1	4	BAZ2A
1.2213286684428766e-9	-0.30703017355122797	0.104	0.28	2.435817896342473e-5	1	HADH
6.197925031366237e-11	-0.3071648609326338	0.056	0.224	1.2361141682556825e-6	1	HAUS2
6.076194453519889e-4	-0.30720030834292766	0.014	0.17	1	6	TM7SF3
1.35347515444903e-4	-0.307253442843052	0.331	0.449	1	1	POLR3K
2.537482053550068e-4	-0.30734988083209347	0.373	0.492	1	1	MRPL15
1.2107447321895192e-5	-0.30741072984839124	0.083	0.377	0.2414709293878777	6	TUBG1
2.585076150247204e-8	-0.3074831530981984	0.148	0.33	5.155675874053023e-4	1	SNRNP25
1.605467180660263e-4	-0.3074846295455149	0.028	0.223	1	6	PLPP5
0.0013110691797016767	-0.30755738766123975	0.364	0.454	1	1	CYTOR
6.439567909329364e-8	-0.3076386406575886	0.011	0.163	0.0012843074238366484	2	OFD1
0.009438126547048436	-0.3077272712974275	0.043	0.123	1	4	TMEM127
2.4628165535251283e-5	-0.30774929719777844	0.056	0.149	0.4911841334350516	1	MIIP
1.0303079211751989e-4	-0.30780453798808904	0.014	0.205	1	6	IRF3
4.8134232970253426e-4	-0.3078186303862857	0.065	0.141	1	1	STK38
2.0797404751901296e-12	-0.3078636404903869	0.081	0.372	4.1478344037191946e-8	2	GLOD4
9.723544506085922e-5	-0.30787885063975684	0.014	0.206	1	6	ARV1
1.0055828460506793e-4	-0.30788005907753613	0.909	0.849	1	3	CD63
9.63218078320316e-5	-0.30793828474303087	0.125	0.404	1	6	SFPQ
9.011108668574919e-5	-0.3079676958148886	0.194	0.529	1	6	EIF5B
6.858261281697829e-4	-0.30806767812331604	0	0.14	1	6	KIF1BP
2.259092080355914e-6	-0.30826162229571763	0.083	0.406	0.04505533245061835	6	GON7
3.97844962923775e-5	-0.30845166428741533	0.208	0.58	0.7934619940551768	6	C1orf43
1.1950973532092525e-4	-0.3085811719235681	0	0.174	1	6	AC245060.4
1.6258345288230978e-9	-0.30869358014244913	0.118	0.303	3.242564384284786e-5	1	ALDH9A1
4.004890901026666e-9	-0.30874886501495424	0.011	0.183	7.987354413007582e-5	2	PHF23
7.834364924762978e-9	-0.30881138649662	0.995	0.991	1.5624857405947284e-4	2	PFN1
2.770580246942837e-5	-0.30884867378307845	0.069	0.334	0.5525645244502794	6	TRIAP1
3.7894902297888383e-6	-0.3089881597574353	0.083	0.397	0.07557759314290859	6	NAE1
1.0189942736334916e-7	-0.3090054695219233	0.054	0.238	0.0020322821793346355	2	BHLHE40
8.430086285767967e-14	-0.3091265189421142	0.003	0.156	1.6812964088335634e-9	1	AL035446.1
0.0016015297500190876	-0.3091347901360735	0.014	0.15	1	6	PXN
4.953118342248278e-5	-0.3091384094240397	0.181	0.518	0.9878499221779966	6	XRN2
4.810299909277373e-13	-0.30936023231786114	0.075	0.377	9.593662139062793e-9	2	METTL23
2.4881673952747757e-5	-0.30940107696855257	0.097	0.385	0.49624010531360124	6	UBA1
2.2876159075379044e-4	-0.309413666388594	0.014	0.19	1	6	FBXO32
1.1942576466051979e-6	-0.3094191724280285	0.092	0.22	0.023818274503894066	1	SF3A1
2.9761839938642333e-4	-0.309503134128329	0	0.157	1	6	NUP35
6.490803228794835e-4	-0.30952950099027726	0	0.141	1	6	TUBD1
5.565272543427581e-6	-0.3095424392501088	0.056	0.338	0.11099379560611969	6	GORASP2
2.5485292167413104e-8	-0.30956949972563397	0.027	0.194	5.08278666986887e-4	2	TEFM
0.001551878728573967	-0.30958581118871814	0	0.124	1	6	NPLOC4
7.494088943536569e-5	-0.30973825438449776	0.222	0.58	1	6	AP2M1
5.3818961590797e-9	-0.30980008983235885	0.081	0.312	1.0733653699668554e-4	2	RRAS
1.6129961144322743e-4	-0.3098515718147593	0.121	0.228	1	1	LAMP1
2.4407967739610317e-9	-0.3099334989822852	0.033	0.164	4.8679250859878815e-5	1	ARMC6
5.718612678245647e-12	-0.3100032853165613	0.134	0.465	1.1405201125493118e-7	2	PSME3
2.0731703658042057e-4	-0.31006606495587063	0.097	0.34	1	6	NORAD
2.920305566835333e-7	-0.3102665022954265	0.011	0.148	0.005824257422496388	2	AVPI1
1.4439465109779873e-5	-0.31038431232139185	0.79	0.916	0.28798069214944977	2	PKM
6.332638103085627e-9	-0.3103844835564487	0.011	0.179	1.2629813432793975e-4	2	SIAH1
2.8810539247244524e-6	-0.3103905427279139	0.097	0.429	0.05745973947470448	6	CHCHD3
7.654903020800955e-4	-0.3104530892275714	0	0.138	1	6	C19orf81
4.957894661930401e-9	-0.310461963352718	0.016	0.189	9.888025113753992e-5	2	P3H2
2.806027860644721e-12	-0.3105143737875655	0.161	0.521	5.596341965269832e-8	2	GTF2H5
2.374366907816092e-4	-0.3105779616162037	0	0.161	1	6	TMEM177
1.0379183125922065e-4	-0.3107240514141472	0.023	0.118	1	3	SNAP25
2.039536495999202e-5	-0.31079784612639216	0.08	0.184	0.40676515876208086	1	FOSL2
2.3811838094995704e-10	-0.3108173214011968	0.027	0.231	4.749032989665943e-6	2	TCTN1
1.3323122993629746e-9	-0.31081968201284405	0.121	0.313	2.6571636498495166e-5	1	SNRNP40
2.0169768223667558e-4	-0.3108341443693752	0.014	0.192	1	6	LYRM7
8.373524159054074e-11	-0.31084767592598794	0.285	0.706	1.6700156582817445e-6	2	SQSTM1
1.7215291738272174e-9	-0.3109274369988766	0.027	0.224	3.4334177842810025e-5	2	ZNF226
3.5224092005123266e-4	-0.31103517222730404	0	0.154	1	6	MYO10
0.0017516616058245432	-0.3110733738697645	0.06	0.168	1	4	CAMK2N1
1.001348891939741e-6	-0.31109642631365675	0.166	0.319	0.019970902300846194	1	PMVK
0.0054716057694035635	-0.31111867859990505	0.038	0.151	1	5	JUP
7.679746210750305e-5	-0.31118281558188965	0.306	0.695	1	6	DNAJA1
0.001470430364160074	-0.3112353351605931	0	0.125	1	6	SPIDR
1.2160608659287088e-13	-0.31128064331356925	0.006	0.161	2.425311791008217e-9	1	ZNF83
8.074347268098728e-4	-0.3112838563930178	0.403	0.758	1	6	SRI
0.0014704305287137974	-0.31161331175784834	0	0.125	1	6	DHRS3
0.001990918673076209	-0.31169004801749606	0.051	0.19	1	5	SPC25
7.380158736978544e-5	-0.31174233475199564	0.042	0.263	1	6	C12orf10
1.786805456202538e-5	-0.3117577053841094	0.097	0.393	0.3563604801850342	6	PIGT
1.593442312682688e-4	-0.31187741169015193	0	0.169	1	6	AC073332.1
2.612955601237584e-5	-0.31196413039814347	0.028	0.258	0.5211278651108238	6	TBRG4
6.142533292212615e-4	-0.3120200230008842	0	0.143	1	6	NECTIN2
7.360648673127091e-11	-0.31204000866311327	0.059	0.303	1.468007771368467e-6	2	ZBED5
3.551451343702804e-7	-0.31208370606038127	0.056	0.176	0.007083014559880872	1	DCK
1.5367534515820772e-5	-0.31208761362382154	0.042	0.294	0.30649010838352947	6	AIG1
1.1456887391080518e-4	-0.3121563994765387	0.009	0.13	1	4	DHRS3
5.9998152375646786e-6	-0.31217908512686754	0.125	0.464	0.11966031509798995	6	HEBP2
8.401178527657624e-6	-0.31222847622455857	0.057	0.198	0.16755310455560365	3	MT-TT
5.103004956299043e-10	-0.3123230363920675	0	0.179	1.017743308484281e-5	2	DHCR24
3.830598317334893e-6	-0.31245100095498174	0.074	0.187	0.07639745284092711	1	CBFB
0.001033843806263543	-0.31245187436754523	0.034	0.139	1	4	MISP
2.661241015068701e-4	-0.3124536394681313	0.014	0.186	1	6	GTF2E2
2.658773517627266e-4	-0.3124777778265052	0	0.159	1	6	ARG2
1.9948993675436493e-12	-0.31257520807884254	0.036	0.207	3.978627298629054e-8	1	HIST2H2AC
2.613596833762584e-9	-0.3125894685821883	0.194	0.529	5.212557525256097e-5	2	UBE2L3
4.6336925631401526e-8	-0.312615764180122	0.016	0.17	9.24143644792672e-4	2	SNX7
0.0042867129830244845	-0.31271309478850334	0.136	0.214	1	1	CDV3
1.354302181419889e-12	-0.3127957505262833	0.075	0.365	2.7010202706238264e-8	2	MRPL45
7.245932756131736e-4	-0.31279965641384994	0	0.139	1	6	MBNL2
1.1815533156301744e-10	-0.3128088545929588	0.054	0.292	2.3564899326928197e-6	2	NUPL2
1.8490613027906725e-11	-0.3129214343257737	0.022	0.251	3.687767862285717e-7	2	FMC1
0.003347144306480096	-0.3130213138017939	0.598	0.608	1	1	SRSF2
2.7708016699724302e-5	-0.313064406628048	0.069	0.333	0.5526086850593015	6	NELFE
6.989853273842202e-5	-0.3132699021850006	0.028	0.239	1	6	ELAVL1
4.427845633026678e-14	-0.3132997521799631	0.102	0.442	8.830895330508407e-10	2	ZBTB8OS
0.001326973277364705	-0.31330834429659715	0.597	0.837	1	6	RPL10A
0.0029162136048609968	-0.3133403586131252	0.08	0.158	1	3	HDDC3
2.1578843017835104e-7	-0.3135292292674558	0.133	0.296	0.004303684451477033	1	TMX4
5.887527263200653e-9	-0.3135534209041804	0.016	0.19	0.00011742084373727383	2	PHLDB2
7.06550515059862e-9	-0.3136904443315185	0.121	0.296	1.409144347235389e-4	1	ACOT7
4.641555734856471e-9	-0.31370718150355875	0.005	0.17	9.257118757597746e-5	2	RPGRIP1L
2.658773517627266e-4	-0.31371181431408995	0	0.159	1	6	RAI14
1.6495275811287478e-6	-0.3137707392192437	0.056	0.361	0.03289817807803175	6	MRPL2
1.4206458085510172e-4	-0.31377205807207226	0	0.171	1	6	THOC3
1.0342451566664868e-5	-0.31385463751282655	0.056	0.155	0.20626985404556414	1	TYK2
